user_external_id,course_shortname,role_shortname,company_shortname,group_idnumber
UNI_STU_054,NBU-ORIENTATION-2026,student,NBU_ENGINEERING,NBU-ORIENTATION-A
UNI_STU_054,NBU-EC101-2026,student,NBU_ENGINEERING,NBU-EC101-A
UNI_STU_054,NBU-EC102-2026,student,NBU_ENGINEERING,NBU-EC102-A
UNI_STU_054,NBU-EC103-2026,student,NBU_ENGINEERING,NBU-EC103-A
UNI_STU_054,NBU-EC104-2026,student,NBU_ENGINEERING,NBU-EC104-A
UNI_STU_055,NBU-ORIENTATION-2026,student,NBU_ENGINEERING,NBU-ORIENTATION-A
UNI_STU_055,NBU-BUS101-2026,student,NBU_ENGINEERING,NBU-BUS101-A
UNI_STU_055,NBU-ACC101-2026,student,NBU_ENGINEERING,NBU-ACC101-A
UNI_STU_055,NBU-MKT101-2026,student,NBU_ENGINEERING,NBU-MKT101-A
UNI_STU_055,NBU-ECO101-2026,student,NBU_ENGINEERING,NBU-ECO101-A
UNI_STU_056,NBU-ORIENTATION-2026,student,NBU_ENGINEERING,NBU-ORIENTATION-A
UNI_STU_056,NBU-STAT101-2026,student,NBU_ENGINEERING,NBU-STAT101-A
UNI_STU_056,NBU-ML101-2026,student,NBU_ENGINEERING,NBU-ML101-A
UNI_STU_056,NBU-DV101-2026,student,NBU_ENGINEERING,NBU-DV101-A
UNI_STU_056,NBU-PY101-2026,student,NBU_ENGINEERING,NBU-PY101-A
UNI_STU_057,NBU-ORIENTATION-2026,student,NBU_ENGINEERING,NBU-ORIENTATION-A
UNI_STU_057,NBU-PROG101-2026,student,NBU_ENGINEERING,NBU-PROG101-A
UNI_STU_057,NBU-DS101-2026,student,NBU_ENGINEERING,NBU-DS101-A
UNI_STU_057,NBU-DB101-2026,student,NBU_ENGINEERING,NBU-DB101-A
UNI_STU_057,NBU-WEB101-2026,student,NBU_ENGINEERING,NBU-WEB101-A
UNI_STU_058,NBU-ORIENTATION-2026,student,NBU_ENGINEERING,NBU-ORIENTATION-A
UNI_STU_058,NBU-EC101-2026,student,NBU_ENGINEERING,NBU-EC101-A
UNI_STU_058,NBU-EC102-2026,student,NBU_ENGINEERING,NBU-EC102-A
UNI_STU_058,NBU-EC103-2026,student,NBU_ENGINEERING,NBU-EC103-A
UNI_STU_058,NBU-EC104-2026,student,NBU_ENGINEERING,NBU-EC104-A
UNI_STU_059,NBU-ORIENTATION-2026,student,NBU_ENGINEERING,NBU-ORIENTATION-A
UNI_STU_059,NBU-BUS101-2026,student,NBU_ENGINEERING,NBU-BUS101-A
UNI_STU_059,NBU-ACC101-2026,student,NBU_ENGINEERING,NBU-ACC101-A
UNI_STU_059,NBU-MKT101-2026,student,NBU_ENGINEERING,NBU-MKT101-A
UNI_STU_059,NBU-ECO101-2026,student,NBU_ENGINEERING,NBU-ECO101-A
UNI_STU_060,NBU-ORIENTATION-2026,student,NBU_ENGINEERING,NBU-ORIENTATION-A
UNI_STU_060,NBU-STAT101-2026,student,NBU_ENGINEERING,NBU-STAT101-A
UNI_STU_060,NBU-ML101-2026,student,NBU_ENGINEERING,NBU-ML101-A
UNI_STU_060,NBU-DV101-2026,student,NBU_ENGINEERING,NBU-DV101-A
UNI_STU_060,NBU-PY101-2026,student,NBU_ENGINEERING,NBU-PY101-A
UNI_STU_061,NBU-ORIENTATION-2026,student,NBU_ENGINEERING,NBU-ORIENTATION-A
UNI_STU_061,NBU-PROG101-2026,student,NBU_ENGINEERING,NBU-PROG101-A
UNI_STU_061,NBU-DS101-2026,student,NBU_ENGINEERING,NBU-DS101-A
UNI_STU_061,NBU-DB101-2026,student,NBU_ENGINEERING,NBU-DB101-A
UNI_STU_061,NBU-WEB101-2026,student,NBU_ENGINEERING,NBU-WEB101-A
UNI_STU_062,NBU-ORIENTATION-2026,student,NBU_ENGINEERING,NBU-ORIENTATION-A
UNI_STU_062,NBU-EC101-2026,student,NBU_ENGINEERING,NBU-EC101-A
UNI_STU_062,NBU-EC102-2026,student,NBU_ENGINEERING,NBU-EC102-A
UNI_STU_062,NBU-EC103-2026,student,NBU_ENGINEERING,NBU-EC103-A
UNI_STU_062,NBU-EC104-2026,student,NBU_ENGINEERING,NBU-EC104-A
UNI_STU_063,NBU-ORIENTATION-2026,student,NBU_ENGINEERING,NBU-ORIENTATION-A
UNI_STU_063,NBU-BUS101-2026,student,NBU_ENGINEERING,NBU-BUS101-A
UNI_STU_063,NBU-ACC101-2026,student,NBU_ENGINEERING,NBU-ACC101-A
UNI_STU_063,NBU-MKT101-2026,student,NBU_ENGINEERING,NBU-MKT101-A
UNI_STU_063,NBU-ECO101-2026,student,NBU_ENGINEERING,NBU-ECO101-A
UNI_STU_064,NBU-ORIENTATION-2026,student,NBU_ENGINEERING,NBU-ORIENTATION-A
UNI_STU_064,NBU-STAT101-2026,student,NBU_ENGINEERING,NBU-STAT101-A
UNI_STU_064,NBU-ML101-2026,student,NBU_ENGINEERING,NBU-ML101-A
UNI_STU_064,NBU-DV101-2026,student,NBU_ENGINEERING,NBU-DV101-A
UNI_STU_064,NBU-PY101-2026,student,NBU_ENGINEERING,NBU-PY101-A
UNI_STU_065,NBU-ORIENTATION-2026,student,NBU_ENGINEERING,NBU-ORIENTATION-A
UNI_STU_065,NBU-PROG101-2026,student,NBU_ENGINEERING,NBU-PROG101-A
UNI_STU_065,NBU-DS101-2026,student,NBU_ENGINEERING,NBU-DS101-A
UNI_STU_065,NBU-DB101-2026,student,NBU_ENGINEERING,NBU-DB101-A
UNI_STU_065,NBU-WEB101-2026,student,NBU_ENGINEERING,NBU-WEB101-A
UNI_STU_066,NBU-ORIENTATION-2026,student,NBU_ENGINEERING,NBU-ORIENTATION-A
UNI_STU_066,NBU-EC101-2026,student,NBU_ENGINEERING,NBU-EC101-A
UNI_STU_066,NBU-EC102-2026,student,NBU_ENGINEERING,NBU-EC102-A
UNI_STU_066,NBU-EC103-2026,student,NBU_ENGINEERING,NBU-EC103-A
UNI_STU_066,NBU-EC104-2026,student,NBU_ENGINEERING,NBU-EC104-A
UNI_STU_067,NBU-ORIENTATION-2026,student,NBU_ENGINEERING,NBU-ORIENTATION-A
UNI_STU_067,NBU-BUS101-2026,student,NBU_ENGINEERING,NBU-BUS101-A
UNI_STU_067,NBU-ACC101-2026,student,NBU_ENGINEERING,NBU-ACC101-A
UNI_STU_067,NBU-MKT101-2026,student,NBU_ENGINEERING,NBU-MKT101-A
UNI_STU_067,NBU-ECO101-2026,student,NBU_ENGINEERING,NBU-ECO101-A
UNI_STU_068,NBU-ORIENTATION-2026,student,NBU_ENGINEERING,NBU-ORIENTATION-A
UNI_STU_068,NBU-STAT101-2026,student,NBU_ENGINEERING,NBU-STAT101-A
UNI_STU_068,NBU-ML101-2026,student,NBU_ENGINEERING,NBU-ML101-A
UNI_STU_068,NBU-DV101-2026,student,NBU_ENGINEERING,NBU-DV101-A
UNI_STU_068,NBU-PY101-2026,student,NBU_ENGINEERING,NBU-PY101-A
UNI_STU_069,NBU-ORIENTATION-2026,student,NBU_ENGINEERING,NBU-ORIENTATION-A
UNI_STU_069,NBU-PROG101-2026,student,NBU_ENGINEERING,NBU-PROG101-A
UNI_STU_069,NBU-DS101-2026,student,NBU_ENGINEERING,NBU-DS101-A
UNI_STU_069,NBU-DB101-2026,student,NBU_ENGINEERING,NBU-DB101-A
UNI_STU_069,NBU-WEB101-2026,student,NBU_ENGINEERING,NBU-WEB101-A
UNI_STU_070,NBU-ORIENTATION-2026,student,NBU_ENGINEERING,NBU-ORIENTATION-A
UNI_STU_070,NBU-EC101-2026,student,NBU_ENGINEERING,NBU-EC101-A
UNI_STU_070,NBU-EC102-2026,student,NBU_ENGINEERING,NBU-EC102-A
UNI_STU_070,NBU-EC103-2026,student,NBU_ENGINEERING,NBU-EC103-A
UNI_STU_070,NBU-EC104-2026,student,NBU_ENGINEERING,NBU-EC104-A
UNI_STU_071,NBU-ORIENTATION-2026,student,NBU_ENGINEERING,NBU-ORIENTATION-A
UNI_STU_071,NBU-BUS101-2026,student,NBU_ENGINEERING,NBU-BUS101-A
UNI_STU_071,NBU-ACC101-2026,student,NBU_ENGINEERING,NBU-ACC101-A
UNI_STU_071,NBU-MKT101-2026,student,NBU_ENGINEERING,NBU-MKT101-A
UNI_STU_071,NBU-ECO101-2026,student,NBU_ENGINEERING,NBU-ECO101-A
UNI_STU_072,NBU-ORIENTATION-2026,student,NBU_ENGINEERING,NBU-ORIENTATION-A
UNI_STU_072,NBU-STAT101-2026,student,NBU_ENGINEERING,NBU-STAT101-A
UNI_STU_072,NBU-ML101-2026,student,NBU_ENGINEERING,NBU-ML101-A
UNI_STU_072,NBU-DV101-2026,student,NBU_ENGINEERING,NBU-DV101-A
UNI_STU_072,NBU-PY101-2026,student,NBU_ENGINEERING,NBU-PY101-A
UNI_STU_073,NBU-ORIENTATION-2026,student,NBU_ENGINEERING,NBU-ORIENTATION-A
UNI_STU_073,NBU-PROG101-2026,student,NBU_ENGINEERING,NBU-PROG101-A
UNI_STU_073,NBU-DS101-2026,student,NBU_ENGINEERING,NBU-DS101-A
UNI_STU_073,NBU-DB101-2026,student,NBU_ENGINEERING,NBU-DB101-A
UNI_STU_073,NBU-WEB101-2026,student,NBU_ENGINEERING,NBU-WEB101-A
UNI_STU_074,NBU-ORIENTATION-2026,student,NBU_ENGINEERING,NBU-ORIENTATION-A
UNI_STU_074,NBU-EC101-2026,student,NBU_ENGINEERING,NBU-EC101-A
UNI_STU_074,NBU-EC102-2026,student,NBU_ENGINEERING,NBU-EC102-A
UNI_STU_074,NBU-EC103-2026,student,NBU_ENGINEERING,NBU-EC103-A
UNI_STU_074,NBU-EC104-2026,student,NBU_ENGINEERING,NBU-EC104-A
UNI_STU_075,NBU-ORIENTATION-2026,student,NBU_ENGINEERING,NBU-ORIENTATION-A
UNI_STU_075,NBU-BUS101-2026,student,NBU_ENGINEERING,NBU-BUS101-A
UNI_STU_075,NBU-ACC101-2026,student,NBU_ENGINEERING,NBU-ACC101-A
UNI_STU_075,NBU-MKT101-2026,student,NBU_ENGINEERING,NBU-MKT101-A
UNI_STU_075,NBU-ECO101-2026,student,NBU_ENGINEERING,NBU-ECO101-A
UNI_STU_076,NBU-ORIENTATION-2026,student,NBU_ENGINEERING,NBU-ORIENTATION-A
UNI_STU_076,NBU-STAT101-2026,student,NBU_ENGINEERING,NBU-STAT101-A
UNI_STU_076,NBU-ML101-2026,student,NBU_ENGINEERING,NBU-ML101-A
UNI_STU_076,NBU-DV101-2026,student,NBU_ENGINEERING,NBU-DV101-A
UNI_STU_076,NBU-PY101-2026,student,NBU_ENGINEERING,NBU-PY101-A
UNI_STU_077,NBU-ORIENTATION-2026,student,NBU_ENGINEERING,NBU-ORIENTATION-A
UNI_STU_077,NBU-PROG101-2026,student,NBU_ENGINEERING,NBU-PROG101-A
UNI_STU_077,NBU-DS101-2026,student,NBU_ENGINEERING,NBU-DS101-A
UNI_STU_077,NBU-DB101-2026,student,NBU_ENGINEERING,NBU-DB101-A
UNI_STU_077,NBU-WEB101-2026,student,NBU_ENGINEERING,NBU-WEB101-A
UNI_STU_078,NBU-ORIENTATION-2026,student,NBU_ENGINEERING,NBU-ORIENTATION-A
UNI_STU_078,NBU-EC101-2026,student,NBU_ENGINEERING,NBU-EC101-A
UNI_STU_078,NBU-EC102-2026,student,NBU_ENGINEERING,NBU-EC102-A
UNI_STU_078,NBU-EC103-2026,student,NBU_ENGINEERING,NBU-EC103-A
UNI_STU_078,NBU-EC104-2026,student,NBU_ENGINEERING,NBU-EC104-A
UNI_STU_079,NBU-ORIENTATION-2026,student,NBU_ENGINEERING,NBU-ORIENTATION-A
UNI_STU_079,NBU-BUS101-2026,student,NBU_ENGINEERING,NBU-BUS101-A
UNI_STU_079,NBU-ACC101-2026,student,NBU_ENGINEERING,NBU-ACC101-A
UNI_STU_079,NBU-MKT101-2026,student,NBU_ENGINEERING,NBU-MKT101-A
UNI_STU_079,NBU-ECO101-2026,student,NBU_ENGINEERING,NBU-ECO101-A
UNI_STU_080,NBU-ORIENTATION-2026,student,NBU_ENGINEERING,NBU-ORIENTATION-A
UNI_STU_080,NBU-STAT101-2026,student,NBU_ENGINEERING,NBU-STAT101-A
UNI_STU_080,NBU-ML101-2026,student,NBU_ENGINEERING,NBU-ML101-A
UNI_STU_080,NBU-DV101-2026,student,NBU_ENGINEERING,NBU-DV101-A
UNI_STU_080,NBU-PY101-2026,student,NBU_ENGINEERING,NBU-PY101-A
UNI_STU_081,NBU-ORIENTATION-2026,student,NBU_ENGINEERING,NBU-ORIENTATION-A
UNI_STU_081,NBU-PROG101-2026,student,NBU_ENGINEERING,NBU-PROG101-A
UNI_STU_081,NBU-DS101-2026,student,NBU_ENGINEERING,NBU-DS101-A
UNI_STU_081,NBU-DB101-2026,student,NBU_ENGINEERING,NBU-DB101-A
UNI_STU_081,NBU-WEB101-2026,student,NBU_ENGINEERING,NBU-WEB101-A
UNI_STU_082,NBU-ORIENTATION-2026,student,NBU_ENGINEERING,NBU-ORIENTATION-A
UNI_STU_082,NBU-EC101-2026,student,NBU_ENGINEERING,NBU-EC101-A
UNI_STU_082,NBU-EC102-2026,student,NBU_ENGINEERING,NBU-EC102-A
UNI_STU_082,NBU-EC103-2026,student,NBU_ENGINEERING,NBU-EC103-A
UNI_STU_082,NBU-EC104-2026,student,NBU_ENGINEERING,NBU-EC104-A
UNI_STU_083,NBU-ORIENTATION-2026,student,NBU_ENGINEERING,NBU-ORIENTATION-A
UNI_STU_083,NBU-BUS101-2026,student,NBU_ENGINEERING,NBU-BUS101-A
UNI_STU_083,NBU-ACC101-2026,student,NBU_ENGINEERING,NBU-ACC101-A
UNI_STU_083,NBU-MKT101-2026,student,NBU_ENGINEERING,NBU-MKT101-A
UNI_STU_083,NBU-ECO101-2026,student,NBU_ENGINEERING,NBU-ECO101-A
UNI_STU_084,NBU-ORIENTATION-2026,student,NBU_ENGINEERING,NBU-ORIENTATION-A
UNI_STU_084,NBU-STAT101-2026,student,NBU_ENGINEERING,NBU-STAT101-A
UNI_STU_084,NBU-ML101-2026,student,NBU_ENGINEERING,NBU-ML101-A
UNI_STU_084,NBU-DV101-2026,student,NBU_ENGINEERING,NBU-DV101-A
UNI_STU_084,NBU-PY101-2026,student,NBU_ENGINEERING,NBU-PY101-A
UNI_STU_085,NBU-ORIENTATION-2026,student,NBU_ENGINEERING,NBU-ORIENTATION-A
UNI_STU_085,NBU-PROG101-2026,student,NBU_ENGINEERING,NBU-PROG101-A
UNI_STU_085,NBU-DS101-2026,student,NBU_ENGINEERING,NBU-DS101-A
UNI_STU_085,NBU-DB101-2026,student,NBU_ENGINEERING,NBU-DB101-A
UNI_STU_085,NBU-WEB101-2026,student,NBU_ENGINEERING,NBU-WEB101-A
UNI_STU_086,NBU-ORIENTATION-2026,student,NBU_ENGINEERING,NBU-ORIENTATION-A
UNI_STU_086,NBU-EC101-2026,student,NBU_ENGINEERING,NBU-EC101-A
UNI_STU_086,NBU-EC102-2026,student,NBU_ENGINEERING,NBU-EC102-A
UNI_STU_086,NBU-EC103-2026,student,NBU_ENGINEERING,NBU-EC103-A
UNI_STU_086,NBU-EC104-2026,student,NBU_ENGINEERING,NBU-EC104-A
UNI_STU_087,NBU-ORIENTATION-2026,student,NBU_ENGINEERING,NBU-ORIENTATION-A
UNI_STU_087,NBU-BUS101-2026,student,NBU_ENGINEERING,NBU-BUS101-A
UNI_STU_087,NBU-ACC101-2026,student,NBU_ENGINEERING,NBU-ACC101-A
UNI_STU_087,NBU-MKT101-2026,student,NBU_ENGINEERING,NBU-MKT101-A
UNI_STU_087,NBU-ECO101-2026,student,NBU_ENGINEERING,NBU-ECO101-A
UNI_STU_088,NBU-ORIENTATION-2026,student,NBU_ENGINEERING,NBU-ORIENTATION-A
UNI_STU_088,NBU-STAT101-2026,student,NBU_ENGINEERING,NBU-STAT101-A
UNI_STU_088,NBU-ML101-2026,student,NBU_ENGINEERING,NBU-ML101-A
UNI_STU_088,NBU-DV101-2026,student,NBU_ENGINEERING,NBU-DV101-A
UNI_STU_088,NBU-PY101-2026,student,NBU_ENGINEERING,NBU-PY101-A
UNI_STU_089,NBU-ORIENTATION-2026,student,NBU_ENGINEERING,NBU-ORIENTATION-A
UNI_STU_089,NBU-PROG101-2026,student,NBU_ENGINEERING,NBU-PROG101-A
UNI_STU_089,NBU-DS101-2026,student,NBU_ENGINEERING,NBU-DS101-A
UNI_STU_089,NBU-DB101-2026,student,NBU_ENGINEERING,NBU-DB101-A
UNI_STU_089,NBU-WEB101-2026,student,NBU_ENGINEERING,NBU-WEB101-A
UNI_STU_090,NBU-ORIENTATION-2026,student,NBU_ENGINEERING,NBU-ORIENTATION-A
UNI_STU_090,NBU-EC101-2026,student,NBU_ENGINEERING,NBU-EC101-A
UNI_STU_090,NBU-EC102-2026,student,NBU_ENGINEERING,NBU-EC102-A
UNI_STU_090,NBU-EC103-2026,student,NBU_ENGINEERING,NBU-EC103-A
UNI_STU_090,NBU-EC104-2026,student,NBU_ENGINEERING,NBU-EC104-A
UNI_STU_091,NBU-ORIENTATION-2026,student,NBU_ENGINEERING,NBU-ORIENTATION-A
UNI_STU_091,NBU-BUS101-2026,student,NBU_ENGINEERING,NBU-BUS101-A
UNI_STU_091,NBU-ACC101-2026,student,NBU_ENGINEERING,NBU-ACC101-A
UNI_STU_091,NBU-MKT101-2026,student,NBU_ENGINEERING,NBU-MKT101-A
UNI_STU_091,NBU-ECO101-2026,student,NBU_ENGINEERING,NBU-ECO101-A
UNI_STU_092,NBU-ORIENTATION-2026,student,NBU_ENGINEERING,NBU-ORIENTATION-A
UNI_STU_092,NBU-STAT101-2026,student,NBU_ENGINEERING,NBU-STAT101-A
UNI_STU_092,NBU-ML101-2026,student,NBU_ENGINEERING,NBU-ML101-A
UNI_STU_092,NBU-DV101-2026,student,NBU_ENGINEERING,NBU-DV101-A
UNI_STU_092,NBU-PY101-2026,student,NBU_ENGINEERING,NBU-PY101-A
UNI_STU_093,NBU-ORIENTATION-2026,student,NBU_ENGINEERING,NBU-ORIENTATION-A
UNI_STU_093,NBU-PROG101-2026,student,NBU_ENGINEERING,NBU-PROG101-A
UNI_STU_093,NBU-DS101-2026,student,NBU_ENGINEERING,NBU-DS101-A
UNI_STU_093,NBU-DB101-2026,student,NBU_ENGINEERING,NBU-DB101-A
UNI_STU_093,NBU-WEB101-2026,student,NBU_ENGINEERING,NBU-WEB101-A
UNI_STU_094,NBU-ORIENTATION-2026,student,NBU_ENGINEERING,NBU-ORIENTATION-A
UNI_STU_094,NBU-EC101-2026,student,NBU_ENGINEERING,NBU-EC101-A
UNI_STU_094,NBU-EC102-2026,student,NBU_ENGINEERING,NBU-EC102-A
UNI_STU_094,NBU-EC103-2026,student,NBU_ENGINEERING,NBU-EC103-A
UNI_STU_094,NBU-EC104-2026,student,NBU_ENGINEERING,NBU-EC104-A
UNI_STU_095,NBU-ORIENTATION-2026,student,NBU_ENGINEERING,NBU-ORIENTATION-A
UNI_STU_095,NBU-BUS101-2026,student,NBU_ENGINEERING,NBU-BUS101-A
UNI_STU_095,NBU-ACC101-2026,student,NBU_ENGINEERING,NBU-ACC101-A
UNI_STU_095,NBU-MKT101-2026,student,NBU_ENGINEERING,NBU-MKT101-A
UNI_STU_095,NBU-ECO101-2026,student,NBU_ENGINEERING,NBU-ECO101-A
UNI_STU_096,NBU-ORIENTATION-2026,student,NBU_ENGINEERING,NBU-ORIENTATION-A
UNI_STU_096,NBU-STAT101-2026,student,NBU_ENGINEERING,NBU-STAT101-A
UNI_STU_096,NBU-ML101-2026,student,NBU_ENGINEERING,NBU-ML101-A
UNI_STU_096,NBU-DV101-2026,student,NBU_ENGINEERING,NBU-DV101-A
UNI_STU_096,NBU-PY101-2026,student,NBU_ENGINEERING,NBU-PY101-A
UNI_STU_097,NBU-ORIENTATION-2026,student,NBU_ENGINEERING,NBU-ORIENTATION-A
UNI_STU_097,NBU-PROG101-2026,student,NBU_ENGINEERING,NBU-PROG101-A
UNI_STU_097,NBU-DS101-2026,student,NBU_ENGINEERING,NBU-DS101-A
UNI_STU_097,NBU-DB101-2026,student,NBU_ENGINEERING,NBU-DB101-A
UNI_STU_097,NBU-WEB101-2026,student,NBU_ENGINEERING,NBU-WEB101-A
UNI_STU_098,NBU-ORIENTATION-2026,student,NBU_ENGINEERING,NBU-ORIENTATION-A
UNI_STU_098,NBU-EC101-2026,student,NBU_ENGINEERING,NBU-EC101-A
UNI_STU_098,NBU-EC102-2026,student,NBU_ENGINEERING,NBU-EC102-A
UNI_STU_098,NBU-EC103-2026,student,NBU_ENGINEERING,NBU-EC103-A
UNI_STU_098,NBU-EC104-2026,student,NBU_ENGINEERING,NBU-EC104-A
UNI_STU_099,NBU-ORIENTATION-2026,student,NBU_ENGINEERING,NBU-ORIENTATION-A
UNI_STU_099,NBU-BUS101-2026,student,NBU_ENGINEERING,NBU-BUS101-A
UNI_STU_099,NBU-ACC101-2026,student,NBU_ENGINEERING,NBU-ACC101-A
UNI_STU_099,NBU-MKT101-2026,student,NBU_ENGINEERING,NBU-MKT101-A
UNI_STU_099,NBU-ECO101-2026,student,NBU_ENGINEERING,NBU-ECO101-A
UNI_STU_100,NBU-ORIENTATION-2026,student,NBU_ENGINEERING,NBU-ORIENTATION-A
UNI_STU_100,NBU-STAT101-2026,student,NBU_ENGINEERING,NBU-STAT101-A
UNI_STU_100,NBU-ML101-2026,student,NBU_ENGINEERING,NBU-ML101-A
UNI_STU_100,NBU-DV101-2026,student,NBU_ENGINEERING,NBU-DV101-A
UNI_STU_100,NBU-PY101-2026,student,NBU_ENGINEERING,NBU-PY101-A
