user_external_id,course_shortname,role_shortname,company_shortname,group_idnumber
SCH_STUDENT_059,GV-STD11-MATH-2026,student,GV_SCHOOL,GV-STD11-MATH-A
SCH_STUDENT_059,GV-STD11-ENG-2026,student,GV_SCHOOL,GV-STD11-ENG-A
SCH_STUDENT_059,GV-STD11-PHY-2026,student,GV_SCHOOL,GV-STD11-PHY-A
SCH_STUDENT_060,GV-ORIENTATION-2026,student,GV_SCHOOL,GV-ORIENTATION-A
SCH_STUDENT_060,GV-STD12-MATH-2026,student,GV_SCHOOL,GV-STD12-MATH-A
SCH_STUDENT_060,GV-STD12-ENG-2026,student,GV_SCHOOL,GV-STD12-ENG-A
SCH_STUDENT_060,GV-STD12-PHY-2026,student,GV_SCHOOL,GV-STD12-PHY-A
SCH_STUDENT_061,GV-ORIENTATION-2026,student,GV_SCHOOL,GV-ORIENTATION-A
SCH_STUDENT_061,GV-STD1-MATH-2026,student,GV_SCHOOL,GV-STD01-MATH-A
SCH_STUDENT_061,GV-STD1-ENG-2026,student,GV_SCHOOL,GV-STD01-ENG-A
SCH_STUDENT_061,GV-STD1-EVS-2026,student,GV_SCHOOL,GV-STD01-EVS-A
SCH_STUDENT_062,GV-ORIENTATION-2026,student,GV_SCHOOL,GV-ORIENTATION-A
SCH_STUDENT_062,GV-STD2-MATH-2026,student,GV_SCHOOL,GV-STD02-MATH-A
SCH_STUDENT_062,GV-STD2-ENG-2026,student,GV_SCHOOL,GV-STD02-ENG-A
SCH_STUDENT_062,GV-STD2-EVS-2026,student,GV_SCHOOL,GV-STD02-EVS-A
SCH_STUDENT_063,GV-ORIENTATION-2026,student,GV_SCHOOL,GV-ORIENTATION-A
SCH_STUDENT_063,GV-STD3-MATH-2026,student,GV_SCHOOL,GV-STD03-MATH-A
SCH_STUDENT_063,GV-STD3-ENG-2026,student,GV_SCHOOL,GV-STD03-ENG-A
SCH_STUDENT_063,GV-STD3-EVS-2026,student,GV_SCHOOL,GV-STD03-EVS-A
SCH_STUDENT_064,GV-ORIENTATION-2026,student,GV_SCHOOL,GV-ORIENTATION-A
SCH_STUDENT_064,GV-STD4-MATH-2026,student,GV_SCHOOL,GV-STD04-MATH-A
SCH_STUDENT_064,GV-STD4-ENG-2026,student,GV_SCHOOL,GV-STD04-ENG-A
SCH_STUDENT_064,GV-STD4-EVS-2026,student,GV_SCHOOL,GV-STD04-EVS-A
SCH_STUDENT_065,GV-ORIENTATION-2026,student,GV_SCHOOL,GV-ORIENTATION-A
SCH_STUDENT_065,GV-STD5-MATH-2026,student,GV_SCHOOL,GV-STD05-MATH-A
SCH_STUDENT_065,GV-STD5-ENG-2026,student,GV_SCHOOL,GV-STD05-ENG-A
SCH_STUDENT_065,GV-STD5-EVS-2026,student,GV_SCHOOL,GV-STD05-EVS-A
SCH_STUDENT_066,GV-ORIENTATION-2026,student,GV_SCHOOL,GV-ORIENTATION-A
SCH_STUDENT_066,GV-STD6-MATH-2026,student,GV_SCHOOL,GV-STD06-MATH-A
SCH_STUDENT_066,GV-STD6-ENG-2026,student,GV_SCHOOL,GV-STD06-ENG-A
SCH_STUDENT_066,GV-STD6-SCI-2026,student,GV_SCHOOL,GV-STD06-SCI-A
SCH_STUDENT_067,GV-ORIENTATION-2026,student,GV_SCHOOL,GV-ORIENTATION-A
SCH_STUDENT_067,GV-STD7-MATH-2026,student,GV_SCHOOL,GV-STD07-MATH-A
SCH_STUDENT_067,GV-STD7-ENG-2026,student,GV_SCHOOL,GV-STD07-ENG-A
SCH_STUDENT_067,GV-STD7-SCI-2026,student,GV_SCHOOL,GV-STD07-SCI-A
SCH_STUDENT_068,GV-ORIENTATION-2026,student,GV_SCHOOL,GV-ORIENTATION-A
SCH_STUDENT_068,GV-STD8-MATH-2026,student,GV_SCHOOL,GV-STD08-MATH-A
SCH_STUDENT_068,GV-STD8-ENG-2026,student,GV_SCHOOL,GV-STD08-ENG-A
SCH_STUDENT_068,GV-STD8-SCI-2026,student,GV_SCHOOL,GV-STD08-SCI-A
SCH_STUDENT_069,GV-ORIENTATION-2026,student,GV_SCHOOL,GV-ORIENTATION-A
SCH_STUDENT_069,GV-STD9-MATH-2026,student,GV_SCHOOL,GV-STD09-MATH-A
SCH_STUDENT_069,GV-STD9-ENG-2026,student,GV_SCHOOL,GV-STD09-ENG-A
SCH_STUDENT_069,GV-STD9-SCI-2026,student,GV_SCHOOL,GV-STD09-SCI-A
SCH_STUDENT_070,GV-ORIENTATION-2026,student,GV_SCHOOL,GV-ORIENTATION-A
SCH_STUDENT_070,GV-STD10-MATH-2026,student,GV_SCHOOL,GV-STD10-MATH-A
SCH_STUDENT_070,GV-STD10-ENG-2026,student,GV_SCHOOL,GV-STD10-ENG-A
SCH_STUDENT_070,GV-STD10-SCI-2026,student,GV_SCHOOL,GV-STD10-SCI-A
SCH_STUDENT_071,GV-ORIENTATION-2026,student,GV_SCHOOL,GV-ORIENTATION-A
SCH_STUDENT_071,GV-STD11-MATH-2026,student,GV_SCHOOL,GV-STD11-MATH-A
SCH_STUDENT_071,GV-STD11-ENG-2026,student,GV_SCHOOL,GV-STD11-ENG-A
SCH_STUDENT_071,GV-STD11-PHY-2026,student,GV_SCHOOL,GV-STD11-PHY-A
SCH_STUDENT_072,GV-ORIENTATION-2026,student,GV_SCHOOL,GV-ORIENTATION-A
SCH_STUDENT_072,GV-STD12-MATH-2026,student,GV_SCHOOL,GV-STD12-MATH-A
SCH_STUDENT_072,GV-STD12-ENG-2026,student,GV_SCHOOL,GV-STD12-ENG-A
SCH_STUDENT_072,GV-STD12-PHY-2026,student,GV_SCHOOL,GV-STD12-PHY-A
SCH_STUDENT_073,GV-ORIENTATION-2026,student,GV_SCHOOL,GV-ORIENTATION-A
SCH_STUDENT_073,GV-STD1-MATH-2026,student,GV_SCHOOL,GV-STD01-MATH-A
SCH_STUDENT_073,GV-STD1-ENG-2026,student,GV_SCHOOL,GV-STD01-ENG-A
SCH_STUDENT_073,GV-STD1-EVS-2026,student,GV_SCHOOL,GV-STD01-EVS-A
SCH_STUDENT_074,GV-ORIENTATION-2026,student,GV_SCHOOL,GV-ORIENTATION-A
SCH_STUDENT_074,GV-STD2-MATH-2026,student,GV_SCHOOL,GV-STD02-MATH-A
SCH_STUDENT_074,GV-STD2-ENG-2026,student,GV_SCHOOL,GV-STD02-ENG-A
SCH_STUDENT_074,GV-STD2-EVS-2026,student,GV_SCHOOL,GV-STD02-EVS-A
SCH_STUDENT_075,GV-ORIENTATION-2026,student,GV_SCHOOL,GV-ORIENTATION-A
SCH_STUDENT_075,GV-STD3-MATH-2026,student,GV_SCHOOL,GV-STD03-MATH-A
SCH_STUDENT_075,GV-STD3-ENG-2026,student,GV_SCHOOL,GV-STD03-ENG-A
SCH_STUDENT_075,GV-STD3-EVS-2026,student,GV_SCHOOL,GV-STD03-EVS-A
SCH_STUDENT_076,GV-ORIENTATION-2026,student,GV_SCHOOL,GV-ORIENTATION-A
SCH_STUDENT_076,GV-STD4-MATH-2026,student,GV_SCHOOL,GV-STD04-MATH-A
SCH_STUDENT_076,GV-STD4-ENG-2026,student,GV_SCHOOL,GV-STD04-ENG-A
SCH_STUDENT_076,GV-STD4-EVS-2026,student,GV_SCHOOL,GV-STD04-EVS-A
SCH_STUDENT_077,GV-ORIENTATION-2026,student,GV_SCHOOL,GV-ORIENTATION-A
SCH_STUDENT_077,GV-STD5-MATH-2026,student,GV_SCHOOL,GV-STD05-MATH-A
SCH_STUDENT_077,GV-STD5-ENG-2026,student,GV_SCHOOL,GV-STD05-ENG-A
SCH_STUDENT_077,GV-STD5-EVS-2026,student,GV_SCHOOL,GV-STD05-EVS-A
SCH_STUDENT_078,GV-ORIENTATION-2026,student,GV_SCHOOL,GV-ORIENTATION-A
SCH_STUDENT_078,GV-STD6-MATH-2026,student,GV_SCHOOL,GV-STD06-MATH-A
SCH_STUDENT_078,GV-STD6-ENG-2026,student,GV_SCHOOL,GV-STD06-ENG-A
SCH_STUDENT_078,GV-STD6-SCI-2026,student,GV_SCHOOL,GV-STD06-SCI-A
SCH_STUDENT_079,GV-ORIENTATION-2026,student,GV_SCHOOL,GV-ORIENTATION-A
SCH_STUDENT_079,GV-STD7-MATH-2026,student,GV_SCHOOL,GV-STD07-MATH-A
SCH_STUDENT_079,GV-STD7-ENG-2026,student,GV_SCHOOL,GV-STD07-ENG-A
SCH_STUDENT_079,GV-STD7-SCI-2026,student,GV_SCHOOL,GV-STD07-SCI-A
SCH_STUDENT_080,GV-ORIENTATION-2026,student,GV_SCHOOL,GV-ORIENTATION-A
SCH_STUDENT_080,GV-STD8-MATH-2026,student,GV_SCHOOL,GV-STD08-MATH-A
SCH_STUDENT_080,GV-STD8-ENG-2026,student,GV_SCHOOL,GV-STD08-ENG-A
SCH_STUDENT_080,GV-STD8-SCI-2026,student,GV_SCHOOL,GV-STD08-SCI-A
SCH_STUDENT_081,GV-ORIENTATION-2026,student,GV_SCHOOL,GV-ORIENTATION-A
SCH_STUDENT_081,GV-STD9-MATH-2026,student,GV_SCHOOL,GV-STD09-MATH-A
SCH_STUDENT_081,GV-STD9-ENG-2026,student,GV_SCHOOL,GV-STD09-ENG-A
SCH_STUDENT_081,GV-STD9-SCI-2026,student,GV_SCHOOL,GV-STD09-SCI-A
SCH_STUDENT_082,GV-ORIENTATION-2026,student,GV_SCHOOL,GV-ORIENTATION-A
SCH_STUDENT_082,GV-STD10-MATH-2026,student,GV_SCHOOL,GV-STD10-MATH-A
SCH_STUDENT_082,GV-STD10-ENG-2026,student,GV_SCHOOL,GV-STD10-ENG-A
SCH_STUDENT_082,GV-STD10-SCI-2026,student,GV_SCHOOL,GV-STD10-SCI-A
SCH_STUDENT_083,GV-ORIENTATION-2026,student,GV_SCHOOL,GV-ORIENTATION-A
SCH_STUDENT_083,GV-STD11-MATH-2026,student,GV_SCHOOL,GV-STD11-MATH-A
SCH_STUDENT_083,GV-STD11-ENG-2026,student,GV_SCHOOL,GV-STD11-ENG-A
SCH_STUDENT_083,GV-STD11-PHY-2026,student,GV_SCHOOL,GV-STD11-PHY-A
SCH_STUDENT_084,GV-ORIENTATION-2026,student,GV_SCHOOL,GV-ORIENTATION-A
SCH_STUDENT_084,GV-STD12-MATH-2026,student,GV_SCHOOL,GV-STD12-MATH-A
SCH_STUDENT_084,GV-STD12-ENG-2026,student,GV_SCHOOL,GV-STD12-ENG-A
SCH_STUDENT_084,GV-STD12-PHY-2026,student,GV_SCHOOL,GV-STD12-PHY-A
SCH_STUDENT_085,GV-ORIENTATION-2026,student,GV_SCHOOL,GV-ORIENTATION-A
SCH_STUDENT_085,GV-STD1-MATH-2026,student,GV_SCHOOL,GV-STD01-MATH-A
SCH_STUDENT_085,GV-STD1-ENG-2026,student,GV_SCHOOL,GV-STD01-ENG-A
SCH_STUDENT_085,GV-STD1-EVS-2026,student,GV_SCHOOL,GV-STD01-EVS-A
SCH_STUDENT_086,GV-ORIENTATION-2026,student,GV_SCHOOL,GV-ORIENTATION-A
SCH_STUDENT_086,GV-STD2-MATH-2026,student,GV_SCHOOL,GV-STD02-MATH-A
SCH_STUDENT_086,GV-STD2-ENG-2026,student,GV_SCHOOL,GV-STD02-ENG-A
SCH_STUDENT_086,GV-STD2-EVS-2026,student,GV_SCHOOL,GV-STD02-EVS-A
SCH_STUDENT_087,GV-ORIENTATION-2026,student,GV_SCHOOL,GV-ORIENTATION-A
SCH_STUDENT_087,GV-STD3-MATH-2026,student,GV_SCHOOL,GV-STD03-MATH-A
SCH_STUDENT_087,GV-STD3-ENG-2026,student,GV_SCHOOL,GV-STD03-ENG-A
SCH_STUDENT_087,GV-STD3-EVS-2026,student,GV_SCHOOL,GV-STD03-EVS-A
SCH_STUDENT_088,GV-ORIENTATION-2026,student,GV_SCHOOL,GV-ORIENTATION-A
SCH_STUDENT_088,GV-STD4-MATH-2026,student,GV_SCHOOL,GV-STD04-MATH-A
SCH_STUDENT_088,GV-STD4-ENG-2026,student,GV_SCHOOL,GV-STD04-ENG-A
SCH_STUDENT_088,GV-STD4-EVS-2026,student,GV_SCHOOL,GV-STD04-EVS-A
SCH_STUDENT_089,GV-ORIENTATION-2026,student,GV_SCHOOL,GV-ORIENTATION-A
SCH_STUDENT_089,GV-STD5-MATH-2026,student,GV_SCHOOL,GV-STD05-MATH-A
SCH_STUDENT_089,GV-STD5-ENG-2026,student,GV_SCHOOL,GV-STD05-ENG-A
SCH_STUDENT_089,GV-STD5-EVS-2026,student,GV_SCHOOL,GV-STD05-EVS-A
SCH_STUDENT_090,GV-ORIENTATION-2026,student,GV_SCHOOL,GV-ORIENTATION-A
SCH_STUDENT_090,GV-STD6-MATH-2026,student,GV_SCHOOL,GV-STD06-MATH-A
SCH_STUDENT_090,GV-STD6-ENG-2026,student,GV_SCHOOL,GV-STD06-ENG-A
SCH_STUDENT_090,GV-STD6-SCI-2026,student,GV_SCHOOL,GV-STD06-SCI-A
SCH_STUDENT_091,GV-ORIENTATION-2026,student,GV_SCHOOL,GV-ORIENTATION-A
SCH_STUDENT_091,GV-STD7-MATH-2026,student,GV_SCHOOL,GV-STD07-MATH-A
SCH_STUDENT_091,GV-STD7-ENG-2026,student,GV_SCHOOL,GV-STD07-ENG-A
SCH_STUDENT_091,GV-STD7-SCI-2026,student,GV_SCHOOL,GV-STD07-SCI-A
SCH_STUDENT_092,GV-ORIENTATION-2026,student,GV_SCHOOL,GV-ORIENTATION-A
SCH_STUDENT_092,GV-STD8-MATH-2026,student,GV_SCHOOL,GV-STD08-MATH-A
SCH_STUDENT_092,GV-STD8-ENG-2026,student,GV_SCHOOL,GV-STD08-ENG-A
SCH_STUDENT_092,GV-STD8-SCI-2026,student,GV_SCHOOL,GV-STD08-SCI-A
SCH_STUDENT_093,GV-ORIENTATION-2026,student,GV_SCHOOL,GV-ORIENTATION-A
SCH_STUDENT_093,GV-STD9-MATH-2026,student,GV_SCHOOL,GV-STD09-MATH-A
SCH_STUDENT_093,GV-STD9-ENG-2026,student,GV_SCHOOL,GV-STD09-ENG-A
SCH_STUDENT_093,GV-STD9-SCI-2026,student,GV_SCHOOL,GV-STD09-SCI-A
SCH_STUDENT_094,GV-ORIENTATION-2026,student,GV_SCHOOL,GV-ORIENTATION-A
SCH_STUDENT_094,GV-STD10-MATH-2026,student,GV_SCHOOL,GV-STD10-MATH-A
SCH_STUDENT_094,GV-STD10-ENG-2026,student,GV_SCHOOL,GV-STD10-ENG-A
SCH_STUDENT_094,GV-STD10-SCI-2026,student,GV_SCHOOL,GV-STD10-SCI-A
SCH_STUDENT_095,GV-ORIENTATION-2026,student,GV_SCHOOL,GV-ORIENTATION-A
SCH_STUDENT_095,GV-STD11-MATH-2026,student,GV_SCHOOL,GV-STD11-MATH-A
SCH_STUDENT_095,GV-STD11-ENG-2026,student,GV_SCHOOL,GV-STD11-ENG-A
SCH_STUDENT_095,GV-STD11-PHY-2026,student,GV_SCHOOL,GV-STD11-PHY-A
SCH_STUDENT_096,GV-ORIENTATION-2026,student,GV_SCHOOL,GV-ORIENTATION-A
SCH_STUDENT_096,GV-STD12-MATH-2026,student,GV_SCHOOL,GV-STD12-MATH-A
SCH_STUDENT_096,GV-STD12-ENG-2026,student,GV_SCHOOL,GV-STD12-ENG-A
SCH_STUDENT_096,GV-STD12-PHY-2026,student,GV_SCHOOL,GV-STD12-PHY-A
SCH_STUDENT_097,GV-ORIENTATION-2026,student,GV_SCHOOL,GV-ORIENTATION-A
SCH_STUDENT_097,GV-STD1-MATH-2026,student,GV_SCHOOL,GV-STD01-MATH-A
SCH_STUDENT_097,GV-STD1-ENG-2026,student,GV_SCHOOL,GV-STD01-ENG-A
SCH_STUDENT_097,GV-STD1-EVS-2026,student,GV_SCHOOL,GV-STD01-EVS-A
SCH_STUDENT_098,GV-ORIENTATION-2026,student,GV_SCHOOL,GV-ORIENTATION-A
SCH_STUDENT_098,GV-STD2-MATH-2026,student,GV_SCHOOL,GV-STD02-MATH-A
SCH_STUDENT_098,GV-STD2-ENG-2026,student,GV_SCHOOL,GV-STD02-ENG-A
SCH_STUDENT_098,GV-STD2-EVS-2026,student,GV_SCHOOL,GV-STD02-EVS-A
SCH_STUDENT_099,GV-ORIENTATION-2026,student,GV_SCHOOL,GV-ORIENTATION-A
SCH_STUDENT_099,GV-STD3-MATH-2026,student,GV_SCHOOL,GV-STD03-MATH-A
SCH_STUDENT_099,GV-STD3-ENG-2026,student,GV_SCHOOL,GV-STD03-ENG-A
SCH_STUDENT_099,GV-STD3-EVS-2026,student,GV_SCHOOL,GV-STD03-EVS-A
SCH_STUDENT_100,GV-ORIENTATION-2026,student,GV_SCHOOL,GV-ORIENTATION-A
SCH_STUDENT_100,GV-STD4-MATH-2026,student,GV_SCHOOL,GV-STD04-MATH-A
SCH_STUDENT_100,GV-STD4-ENG-2026,student,GV_SCHOOL,GV-STD04-ENG-A
SCH_STUDENT_100,GV-STD4-EVS-2026,student,GV_SCHOOL,GV-STD04-EVS-A
